wallet_index,true_label,predicted_label,fraud_probability,risk_score,risk_level,recommended_action,top_shap_drivers,top_lime_drivers,counterfactual_recommendation
240999,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241000,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241001,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241002,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241004,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241006,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
240977,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
240978,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201413,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201414,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201443,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201445,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201446,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201447,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201448,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201449,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201450,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201451,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201452,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201453,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201454,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201455,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201426,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
240979,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194914,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194915,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194917,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194920,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194921,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194922,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241019,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241020,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241021,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241023,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
240994,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241008,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241009,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241010,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241011,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241013,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241016,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241017,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194939,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194940,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194942,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194943,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194912,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194913,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241051,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241053,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241055,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241024,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241028,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241032,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241033,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241034,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201399,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201401,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201429,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201431,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201432,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201433,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201434,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201435,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201436,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201439,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201408,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201409,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201410,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201411,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241038,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241039,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241067,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241068,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241069,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241071,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241040,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241045,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241046,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241049,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241079,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241080,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241081,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241084,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241056,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241057,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241061,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241062,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201385,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201386,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201415,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201417,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201419,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201420,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201421,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201422,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201392,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201393,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201394,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201395,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201397,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241094,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241097,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241098,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241099,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241102,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241103,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241074,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241075,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241076,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241077,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241078,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194899,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194900,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194901,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194903,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194905,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241117,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241089,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241090,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241091,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201370,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201371,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201402,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201404,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201376,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201377,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201379,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201380,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201381,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201383,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201384,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241092,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241093,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241105,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241106,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241107,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241108,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241109,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241110,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241111,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241112,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241113,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241114,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194925,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194926,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194897,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194898,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241151,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241121,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241122,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241123,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241124,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241125,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241126,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241131,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241132,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241134,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241104,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241167,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241137,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241138,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241139,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241141,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241144,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241145,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241147,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241148,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201356,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201387,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201388,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201389,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201391,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201361,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201362,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201363,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201365,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201366,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201367,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201368,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201369,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241149,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241178,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241182,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241183,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241152,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241153,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241155,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241157,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241158,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241159,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241160,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241161,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241165,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241189,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241192,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241195,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241197,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241198,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241199,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241168,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241169,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241170,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241171,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241172,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241174,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194881,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194883,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194885,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194886,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194889,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194890,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241211,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241213,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241214,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241215,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241184,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201341,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201342,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201374,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201375,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201344,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201345,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201346,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201347,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201348,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201349,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201350,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201354,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241185,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241231,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241200,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241201,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241202,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241204,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241205,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241209,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241210,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194907,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194908,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194909,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194911,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194880,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241245,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241216,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241218,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241219,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241220,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241221,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241225,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241227,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241228,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241229,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241230,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241258,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241260,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241232,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241233,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241235,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241236,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241237,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241238,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241239,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241241,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241242,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200591,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200560,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201358,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201359,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201328,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201329,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201331,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201333,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201334,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201335,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201336,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201337,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201338,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201339,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201340,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241243,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241244,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241273,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241278,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
